"Timestamp","VIP.FMSPMv2#ACTRI Total Electricity","VIP.FMSPMv2#CC Total kW","VIP.FMSPMv2#CPS Total","VIP.FMSPMv2#CT Total","VIP.FMSPMv2#CVC Total kW","VIP.FMSPMv2#EC Total","VIP.FMSPMv2#La Jolla Med Ctr Total kW","VIP.FMSPMv2#Main Tot kW BMII","VIP.FMSPMv2#MCB-001","VIP.FMSPMv2#MCB-002","VIP.FMSPMv2#MCB-003","VIP.FMSPMv2#MCCP Total kW","VIP.FMSPMv2#MCSS Total","VIP.FMSPMv2#OFF CAMPUS PV TOTAL","VIP.FMSPMv2#On Campus PV Total","VIP.FMSPMv2#SDGE TOTAL IMPORTS","VIP.FMSPMv2#SDGETotal","VIP.FMSPMv2#STG A","VIP.FMSPMv2#STG B","VIP.FMSPMv2#STG TOTAL","VIP.FMSPMv2#Total Campus","VIP.FMSPMv2#Total Generated","VIP.FMSPMv2#Total Generated at CUP","VIP.FMSPMv2#Total Imports to Main Campus","VIP.FMSPMv2#Total Produced at the CUP","VIP.FMSPMv2#Total Produced by PV","VIP.FMSPMv2#Total Produced Off-Campus PV","VIP.FMSPMv2#Total Produced On-Campus PV"
2025-05-27 22:45:00,731.690399169922,776.781913757324,26965.9365234375,453.995490550995,531.806447982788,8520.80419921875,,,4234.72412109375,4286.080078125,0,983.229629516602,8172.01977539063,0.033207219094038,-0.0852824032190256,8520.80419921875,8520.80419921875,0,2332.20483398438,2332.20483398438,37822.7964402855,29298.0560750187,29298.1413574219,,,55.0903986636549,0,28.0451962724328
2025-05-27 23:00:00,754.03199005127,755.150398254395,26997.53515625,447.705361366272,525.811061859131,8330.22119140625,,,4134.6318359375,4195.58935546875,0,1084.82894134521,8403.95458984375,0.0332507342100143,-0.0531350413803011,8330.22119140625,8330.22119140625,0,2335.1875,2335.1875,37666.8726776799,29332.6695212086,29332.72265625,,,55.0779767329805,0,28.0109026520513
2025-05-27 23:15:00,761.030326843262,747.306457519531,26982.712890625,439.804754734039,539.678142547607,8170.93994140625,,,4071.8671875,4099.07275390625,0,1112.02241516113,8467.75512695313,0.0328976996243,-0.0532380883814767,8170.93994140625,8170.93994140625,0,2326.611328125,2326.611328125,37484.1489928419,29309.2709806616,29309.32421875,,,55.0961249712855,0,28.0265988018364
2025-05-27 23:30:00,748.155780792236,763.026329040527,26996.517578125,438.351122617722,528.245643615723,7942.41479492188,,,3964.81469726563,3977.60009765625,0,1099.80446624756,8319.27099609375,0.0332333743572235,-0.0910092447884381,7942.41479492188,7942.41479492188,0,2333.90576171875,2333.90576171875,37276.7117389585,29330.332330599,29330.4233398438,,,55.0748700406402,0,28.0301192291081
2025-05-27 23:45:00,749.492137908936,793.42894744873,26993.611328125,439.912092924118,512.18067741394,7686.4931640625,,,3820.98901367188,3865.50415039063,0,1083.97708892822,8274.73461914063,0.0334466211497784,-0.026769147196319,7686.4931640625,7686.4931640625,0,2333.10205078125,2333.10205078125,37017.1482758662,29326.6866097591,29326.7133789063,,,55.1166605269536,0,28.0494944117963
2025-05-28 00:00:00,749.06184387207,788.164741516113,26970.12109375,449.075542449951,519.687286376953,7501.10571289063,,,3717.24951171875,3783.85620117188,0,1078.96920013428,8329.37939453125,0.0330610275268555,-0.0492100074188784,7501.10571289063,7501.10571289063,0,2332.39819335938,2332.39819335938,36807.5780172989,29302.470077102,29302.5192871094,,,55.0804969759192,0,28.0168451766949
2025-05-28 00:15:00,760.204555511475,770.817199707031,26985.3349609375,449.368635892868,539.993089675903,7324.82666015625,,,3647.67529296875,3677.1513671875,0,1090.71696472168,8383.939453125,0.0337859131395817,-0.0339024618151598,7324.82666015625,7324.82666015625,0,2341.38745117188,2341.38745117188,36750.6769968912,29326.6885096476,29326.7224121094,,,55.120463819243,0,28.05513734743
2025-05-28 00:30:00,752.199462890625,788.812950134277,26912.9599609375,455.003638982773,506.65251159668,7403.03002929688,,,3680.68994140625,3722.34008789063,0,1075.43838500977,8273.19970703125,0.0335853733122349,-0.0334102087072097,7403.03002929688,7403.03002929688,0,2341.5654296875,2341.5654296875,36765.1346806116,29254.4919804163,29254.525390625,,,55.0753563288599,0,28.0138981668279
2025-05-28 00:45:00,737.19331741333,799.688270568848,27113.080078125,450.096759796143,567.307193756104,7007.50659179688,,,3487.77465820313,3519.73193359375,0,1089.12548828125,8383.5654296875,0.0333452187478542,-0.0424218763364479,7007.50659179688,7007.50659179688,0,2341.21997070313,2341.21997070313,36558.187512816,29454.2576269518,29454.3000488281,,,55.1025095935911,0,28.0419186409563
2025-05-28 01:00:00,747.67113494873,827.640419006348,26988.2880859375,456.106179475784,525.64266204834,7100.93627929688,,,3533.66455078125,3567.27172851563,0,1088.55764770508,8324.45166015625,0.0334942154586315,0.0256490858737379,7100.93627929688,7100.93627929688,0,2338.01196289063,2338.01196289063,36525.5914907607,29326.325697914,29326.3000488281,,,55.0960618173704,0,28.0295302644372
2025-05-28 01:15:00,739.622005462646,835.589515686035,27087.9306640625,458.725239992142,506.856454849243,6842.177734375,,,3372.1650390625,3470.0126953125,0,1094.88568115234,8262.52001953125,0.0333995707333088,0.00121797650353983,6842.177734375,6842.177734375,0,2344.85864257813,2344.85864257813,36382.7372561845,29432.7905246171,29432.7893066406,,,55.1258900538087,0,28.0575529150665
